Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Art Blakey's Jazz Messengers* – Paris Concert,Epic – LA 16009,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.20 of 5 votes (92 have, 65 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.7%,L'Olympia,nan,$60.00
Wes Montgomery With The Montgomery Brothers – A Portrait Of Wes Montgomery,"World Pacific Jazz – ST-20137, Pacific Jazz – ST 20137",US,"Vinyl, LP, Compilation, Stereo, Unipak",Jazz,1968,"Hard Bop, Easy Listening","Rated 3.25 of 4 votes (75 have, 9 want)",Mint (M),Sleeve: Mint (M),100.0%,nan,"Columbia Records Pressing Plant, Santa Maria",$60.00
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CL 2178,US,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Bop, Modal","Rated 3.50 of 6 votes (79 have, 43 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,Newport Jazz Festival,nan,$60.00
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CS 8456,US,"Vinyl, LP, Album, Stereo, Pitman",Jazz,1961,Hard Bop,"Rated 4.43 of 14 votes (199 have, 204 want)",Very Good (VG),Sleeve: Good (G),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$60.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Mono",Jazz,Aug 1961,Hard Bop,"Rated 4.28 of 53 votes (598 have, 245 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),86.7%,Village Gate,Plastylite,$60.00
Sonny Rollins – The Freedom Suite,Riverside Records – RS 3010,US,"Vinyl, LP, Album, Promo, Reissue, Remastered, Mono",Jazz,1968,"Hard Bop, Free Jazz","Rated 5.00 of 2 votes (6 have, 13 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
Roland Kirk – Here Comes The Whistleman,Atlantic – 3007,US,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 3.69 of 13 votes (126 have, 56 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$60.00
Thelonious Monk – Solo Monk,Columbia – CS 9149,US,"Vinyl, LP, Album, Stereo, 360 Sound, 2-Eye Label, Non-Breakable",Jazz,1965,"Hard Bop, Bop","Rated 4.45 of 44 votes (519 have, 292 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.3%,nan,nan,$60.99
Wynton Kelly – Kelly Blue,Riverside Records – RLP 12-298,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.43 of 7 votes (118 have, 202 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,Reeves Sound Studios,nan,$60.00
Cannonball Adderley – Cannonball Adderley And The Poll-Winners Featuring Ray Brown And Wes Montgomery,Riverside Records – RLP 355,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Bop, Hard Bop","Rated 4.13 of 16 votes (270 have, 78 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$60.00
Jack Brokensha – And Then I Said,"Savoy Records – 12180, Savoy Records – MG-12180",US,"Vinyl, LP, Album",Jazz,1963,"Cool Jazz, Hard Bop","No Rating Yet (13 have, 11 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$60.00
"Art Blakey Quintet – A Night At Birdland, Volume 2",Blue Note – BLP 1522,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1959,Hard Bop,"Rated 4.86 of 7 votes (54 have, 73 want)",Good (G),Sleeve: Good (G),98.8%,Birdland,Plastylite,$60.00
Miles Davis – 'Round About Midnight,CBS/Sony – SONP 50033,Japan,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 5.00 of 5 votes (30 have, 201 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$60.00
Shelly Manne – 2 3 4,"Impulse! – SR-3062, Impulse! – AS 20",Japan,"Vinyl, LP, Album, Reissue, Stereo, Gatefold Sleeve",Jazz,1970,"Hard Bop, Cool Jazz","Rated 5.00 of 1 votes (9 have, 17 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$59.99
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – ATL-5012,Japan,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.00 of 1 votes (13 have, 82 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$60.00
The Miles Davis Quintet – Miles Smiles,Columbia – CL 2601,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1967,"Hard Bop, Post Bop, Modal","No Rating Yet (25 have, 103 want)",Very Good (VG),Sleeve: Good (G),99.7%,nan,Columbia,$59.99
Ronnie Mathews With Freddie Hubbard – Doin' The Thang!,Prestige – PR 7303,US,"Vinyl, LP, Album, Mono",Jazz,1964,Hard Bop,"Rated 4.75 of 4 votes (36 have, 129 want)",Very Good (VG),Sleeve: Good Plus (G+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
Charlie Mingus* – Tijuana Moods,RCA Victor – SF-7514,UK,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 5.00 of 2 votes (24 have, 100 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$60.00
Milt Jackson – Milt Jackson Quartet,"Prestige – 7003, Prestige – PRLP 7003",US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Cool Jazz","Rated 4.33 of 18 votes (155 have, 167 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$60.00
The Gil Evans Orchestra* – Out Of The Cool,"Impulse! – AS-4, ABC Records – AS-4",US,"Vinyl, LP, Album, Repress, Stereo, Gatefold",Jazz,1968,"Hard Bop, Contemporary Jazz","Rated 4.64 of 11 votes (82 have, 80 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",True Sound Manufacturing Corp.,$60.00
Wayne Shorter – Introducing Wayne Shorter,"Vee Jay Records – RANK-5059, Top Rank International – RANK-5059",Japan,"Vinyl, LP",Jazz,1960,Hard Bop,"Rated 4.50 of 2 votes (13 have, 52 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),97.3%,nan,nan,$60.00
John Coltrane Quartet* – Ballads,Impulse! – A-32,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1965,"Hard Bop, Modal","Rated 4.62 of 47 votes (424 have, 268 want)",Very Good (VG),Sleeve: Good (G),100.0%,nan,nan,$60.00
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$59.99
John Coltrane – Moment's Notice,Blue Note – 45-1718,US,"Vinyl, 7"", 45 RPM, Single",Jazz,1958,Hard Bop,"Rated 5.00 of 2 votes (21 have, 38 want)",Very Good Plus (VG+),Sleeve: Generic,99.6%,"Van Gelder Studio, Hackensack, New Jersey",nan,$60.00
Wes Montgomery – Down Here On The Ground,"A&M Records – LP 3006, CTI Records – LP 3006, A&M Records – SP-3006, CTI Records – SP-3006",US,"Vinyl, LP, Album, Gatefold",Jazz,1968,Hard Bop,"Rated 4.23 of 22 votes (409 have, 59 want)",Mint (M),Sleeve: Mint (M),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.21 of 42 votes (353 have, 431 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),96.6%,nan,nan,$59.99
Cannonball Adderley – Cannonball Adderley-Live!,Capitol Records – ST 2399,US,"Vinyl, LP, Album",Jazz,1965,"Hard Bop, Soul-Jazz, Modal","Rated 3.86 of 21 votes (296 have, 59 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),95.5%,Shelly's Manne-Hole,nan,$60.00
Lionel Hampton – The Exciting Hamp In Europe,"Glad-Hamp Records, Inc. – GHLP 1003",US,"Vinyl, LP, Album, Mono, Laminated Cover",Jazz,1962,"Hard Bop, Swing","No Rating Yet (7 have, 3 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$59.99
Art Blakey – Orgy In Rhythm (Volume One),"Blue Note – 1554, Blue Note – BLP 1554",US,"Vinyl, LP, Mono","Jazz, Latin",May 1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.10 of 31 votes (254 have, 343 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,Plastylite,$59.99
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,"Prestige – 7129, Prestige – PRLP 7129",US,"Vinyl, LP, Album, Mono, Abbey Press",Jazz,1958,Hard Bop,"Rated 4.67 of 3 votes (16 have, 51 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$59.99
Stan Getz Meets Gerry Mulligan – Getz Meets Mulligan In Hi-FI,Verve Records – MG V-8249,US,"Vinyl, LP, Album",Jazz,Dec 1957,"Bop, Hard Bop","Rated 3.95 of 19 votes (292 have, 122 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$60.00
Miles Davis – Blue Moods,Fantasy – 6001,US,"Vinyl, LP, Album, Mono, Reissue, Promo, Red",Jazz,1962,Hard Bop,"Rated 4.71 of 7 votes (48 have, 137 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Audio-Video Studios,nan,$60.00
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Blue Note – BLP 4003,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1962,Hard Bop,"Rated 4.67 of 15 votes (107 have, 370 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$60.00
Chick Corea – Tones For Joan's Bones,Vortex Records (2) – 2004,US,"Vinyl, LP, Album",Jazz,1968,Hard Bop,"Rated 4.86 of 14 votes (142 have, 239 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$59.99
Wes Montgomery – Full House,Riverside Records – RLP 434,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.67 of 3 votes (19 have, 80 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$59.99
The 3 Sounds* – Here We Come,Blue Note – BLP 4088,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 4.17 of 24 votes (185 have, 83 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$59.99
Max Roach – Drums Unlimited,Atlantic – SD 1467,US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.25 of 48 votes (464 have, 301 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$59.99
John Coltrane – The Last Trane,"Prestige – PR 7378, Prestige – PRLP 7378",US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.31 of 16 votes (165 have, 148 want)",Good Plus (G+),Sleeve: Good Plus (G+),98.7%,"Van Gelder Studio, Hackensack, New Jersey",nan,$60.00
Dorothy Ashby – The Jazz Harpist,Regent – MG-6039,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Hard Bop, Cool Jazz","Rated 4.53 of 17 votes (152 have, 474 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,nan,nan,$59.99
Elvin Jones – And Then Again,Atlantic – 1443,US,"Vinyl, LP, Album, Mono, Promo",Jazz,1965,Hard Bop,"No Rating Yet (18 have, 39 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$60.00
The Modern Jazz Disciples – Right Down Front,New Jazz – NJLP-8240,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.40 of 5 votes (55 have, 52 want)",Near Mint (NM or M-),Sleeve: Generic,96.5%,nan,nan,$60.00
Archie Shepp – Fire Music,Impulse! – A-86,US,"Vinyl, LP, Album, Mono",Jazz,1965,"Hard Bop, Free Jazz","Rated 4.37 of 19 votes (169 have, 206 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$60.00
Booker Little – Booker Little,Time Records (3) – S/2011,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.33 of 9 votes (94 have, 115 want)",Good Plus (G+),Sleeve: Very Good (VG),99.9%,nan,nan,$59.99
Jackie McLean Sextet – Jackie McLean Sextet,Josie – JJM 3507,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,"Bop, Hard Bop, Swing","Rated 5.00 of 1 votes (14 have, 15 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$59.99
John Coltrane – Settin' The Pace,Prestige – PR 7213,US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1964,Hard Bop,"Rated 4.67 of 6 votes (107 have, 122 want)",Very Good Plus (VG+),Sleeve: Good (G),98.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$59.99
Bill Evans / Roy Haynes / Eric Dolphy / Oliver Nelson / Paul Chambers (3) / Freddie Hubbard – The Blues And The Abstract Truth,Impulse! – SR 3023,Japan,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1969,"Hard Bop, Modal","Rated 4.00 of 4 votes (33 have, 144 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1961,"Bop, Hard Bop","Rated 4.82 of 22 votes (126 have, 394 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$60.00
Thelonious Monk with John Coltrane – Monk & Coltrane,"Riverside Records – RM 490, Riverside Records – 490",US,"Vinyl, LP, Album, Reissue, Repress, Mono",Jazz,1966,"Bop, Hard Bop","Rated 4.50 of 2 votes (88 have, 210 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$59.99
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1961,Hard Bop,"Rated 4.25 of 4 votes (29 have, 186 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.1%,nan,nan,$59.99
Joe Harriott - John Mayer Double Quintet* – Indo-Jazz Fusions II,Columbia – SCX 6215,UK,"Vinyl, LP, Album, Stereo","Jazz, Folk, World, & Country",1968,"Hard Bop, Indian Classical","Rated 4.20 of 5 votes (53 have, 135 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,nan,nan,$59.99
John Coltrane – Coltrane Time,United Artists Jazz – UAJS 15001,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1963,"Hard Bop, Modal","Rated 4.20 of 15 votes (213 have, 99 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
Booker Ervin – The In Between,Blue Note – BST 84283,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Post Bop, Modal","Rated 4.67 of 3 votes (40 have, 34 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
Freddie Redd Trio – San Francisco Suite,Riverside Records – 12-250,US,"Vinyl, LP, Album, Mono, Deep Groove, Large Blue Labels",Jazz,1958,Hard Bop,"Rated 2.50 of 2 votes (38 have, 45 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
"The Miles Davis Sextet Featuring John Coltrane And ""Cannonball"" Adderley*, The Thelonious Monk Quartet And Pee Wee Russell – Miles & Monk At Newport",Columbia – CL 2178,US,"Vinyl, LP, Album, Mono",Jazz,Jun 1964,"Hard Bop, Bop, Modal","Rated 4.21 of 29 votes (437 have, 81 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.3%,Newport Jazz Festival,nan,$59.99
Ronnie Mathews With Freddie Hubbard – Doin' The Thang,"Prestige – PR 7303, Prestige – PRLP 7303",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1964,Hard Bop,"Rated 4.00 of 1 votes (22 have, 84 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
Bobby Timmons Trio* – Born To Be Blue!,Riverside Records – RS 9468,US,"Vinyl, LP, Album",Jazz,1963,"Hard Bop, Soul-Jazz","Rated 4.11 of 9 votes (62 have, 65 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,Plaza Sound Studios,nan,$59.99
"Art Blakey Quintet – A Night At Birdland, Volume 2",Blue Note – BLP 1522,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1959,Hard Bop,"Rated 4.86 of 7 votes (54 have, 73 want)",Good (G),Sleeve: Good Plus (G+),95.9%,Birdland,Plastylite,$60.00
Art Blakey & The Jazz Messengers – Mosaic,Blue Note – BLP 4090,US,"Vinyl, LP, Album, Mono",Jazz,Dec 1961,"Bop, Hard Bop","Rated 4.51 of 65 votes (437 have, 394 want)",Good Plus (G+),Sleeve: Good Plus (G+),91.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$60.00
Jimmy Smith – Groove Drops,Verve Records – V6-8794,US,"Vinyl, LP, Album, Stereo","Jazz, Funk / Soul",1969,"Soul-Jazz, Hard Bop","Rated 4.04 of 25 votes (319 have, 133 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$60.00
John Coltrane – Giant Steps,Atlantic – SD 1311,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 4.67 of 9 votes (51 have, 287 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$60.00
Booker Ervin – The In Between,Blue Note – BST 84283,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Post Bop, Modal","Rated 4.67 of 3 votes (40 have, 34 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
Kenny Dorham & Jackie McLean – Inta Somethin',Pacific Jazz – ST-41,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"No Rating Yet (1 have, 9 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$59.99
John Coltrane Quartet* – Ballads,"Impulse! – Stereo A-32, Impulse! – AS-32",US,"Vinyl, LP, Album, Reissue, Stereo, Typeface Different, Gatefold",Jazz,1965,"Hard Bop, Modal","Rated 4.67 of 12 votes (218 have, 175 want)",Good Plus (G+),Sleeve: Good (G),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$59.99
John Coltrane With Tadd Dameron – Mating Call,Prestige – PR 7247,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 5.00 of 3 votes (57 have, 96 want)",Very Good (VG),Sleeve: Not Graded,99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$60.00
Bennie Green – Blows His Horn,Prestige – 7160,US,"Vinyl, LP, Album, Mono, Reissue, Bergenfield Labels",Jazz,1960,Hard Bop,"Rated 5.00 of 1 votes (29 have, 29 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$59.99
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CS 8978,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,"Hard Bop, Modal","Rated 4.62 of 13 votes (125 have, 47 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Newport Jazz Festival,nan,$60.00
Villegas* – Tributo A Monk,"Trova – TL12, Trova – TL-12",Argentina,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (22 have, 21 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.5%,Estudios ION,nan,$59.99
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1962,"Bop, Hard Bop","Rated 4.58 of 12 votes (137 have, 354 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$59.99
Milt Jackson & John Coltrane – Bags & Trane,Atlantic – 1368,US,"Vinyl, LP, Album, Repress, Mono, Black Fan label",Jazz,1962,Hard Bop,"Rated 5.00 of 2 votes (9 have, 73 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$59.99
Art Blakey – Orgy In Rhythm - Volume One,Blue Note – BLP 1554,US,"Vinyl, LP, Album, Mono","Jazz, Latin",1963,"Afro-Cuban Jazz, Hard Bop","Rated 5.00 of 3 votes (22 have, 53 want)",Very Good (VG),Sleeve: No Cover,98.7%,nan,nan,$60.00
Thelonious Monk – We See,"Prestige – PR 7245, Prestige – PRLP 7245",US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (66 have, 103 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$59.99
Oliver Nelson – Meet Oliver Nelson,New Jazz – NJLP 8224,US,"Vinyl, LP, Mono, Deep Groove",Jazz,1959,Hard Bop,"Rated 3.50 of 4 votes (52 have, 82 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$59.99
John Coltrane And Johnny Hartman – John Coltrane And Johnny Hartman,Impulse! – A-40,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1963,"Ballad, Vocal, Hard Bop","Rated 4.38 of 60 votes (496 have, 654 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$59.99
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,"Atlantic – 1278, Atlantic – SD 1278",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,"Bop, Hard Bop","Rated 4.50 of 8 votes (73 have, 101 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,Presswell,$59.99
Elvin Jones – And Then Again,Atlantic – SD 1443,US,"Vinyl, LP, Stereo, Album",Jazz,1965,Hard Bop,"Rated 4.29 of 7 votes (83 have, 101 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$60.00
Max Roach – +4,EmArcy – MG 36098,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Bop, Hard Bop","Rated 4.12 of 17 votes (203 have, 118 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.7%,nan,nan,$60.00
Charles Mingus – Wonderland,United Artists Jazz – UAJS 15005,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1962,"Contemporary Jazz, Post Bop, Hard Bop","Rated 4.50 of 10 votes (87 have, 48 want)",Very Good Plus (VG+),Sleeve: Good (G),98.0%,Nonagon Art Gallery,nan,$59.99
"Charlie Rouse, Donald Byrd, Jackie McLean, Ray Bryant, Frank Foster, Arthur Taylor* – Hard Cookin'",Prestige – PR 7342,US,"2 × Vinyl, LP, Compilation, Stereo, Gatefold",Jazz,1965,Hard Bop,"Rated 4.67 of 9 votes (112 have, 34 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$60.00
Wynton Kelly – Wynton Kelly!,"Vee Jay Records – LP-3022, Vee Jay Records – VJLP-3022",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.25 of 8 votes (136 have, 81 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Bell Sound Studios,"RCA Records Pressing Plant, Indianapolis",$60.00
The Horace Silver Quintet – Silver's Serenade,Blue Note – BST 84131,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.52 of 25 votes (187 have, 119 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$60.00
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$59.99
Art Blakey's Jazz Messengers* Avec Thelonious Monk – Art Blakey's Jazz Messengers Avec Thelonious Monk,Versailles (2) – MEDX 12023,France,"Vinyl, LP, Album",Jazz,1959,"Bop, Hard Bop","Rated 5.00 of 2 votes (32 have, 114 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,nan,nan,$59.99
Freddie Roach – Mo' Greens Please,Blue Note – BLP 4128,US,"Vinyl, LP, Album, Mono",Jazz,1963,"Hard Bop, Soul-Jazz","Rated 4.59 of 17 votes (142 have, 131 want)",Very Good (VG),Sleeve: Good Plus (G+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
The Horace Silver Quintet & The Horace Silver Trio – Blowin' The Blues Away,"Blue Note – BST 84017, Blue Note – ST-84017, Blue Note – 84017",US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.30 of 20 votes (144 have, 184 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),98.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$60.00
Lee Morgan – The Sixth Sense,Blue Note – BST 84335,US,"Vinyl, LP, Album",Jazz,1969,Hard Bop,"Rated 4.29 of 34 votes (353 have, 254 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),98.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$60.00
Sonny Rollins – Shadow Waltz,JAZZLAND – JLP 86,US,"Vinyl, LP, Album, Reissue, Remastered, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 6 votes (50 have, 48 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,WOR Studios,nan,$59.99
Lee Morgan – Cornbread,Blue Note – BLP 4222,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1967,"Hard Bop, Post Bop","Rated 4.38 of 47 votes (395 have, 528 want)",Good Plus (G+),Sleeve: Good Plus (G+),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$60.00
