Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – 7094, Prestige – PRLP 7094",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 4.25 of 8 votes (90 have, 187 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$99.99
Miles Davis – Miles Smiles,"Supraphon – 0 15 0479, Gramofonový Klub – 0 15 0479, CBS – 0 15 0479",Czechoslovakia,"Vinyl, LP, Album, Club Edition, Mono",Jazz,1968,"Post Bop, Hard Bop, Avant-garde Jazz","Rated 5.00 of 2 votes (7 have, 88 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.8%,nan,Gramofonové Závody,$98.66
"Stanley Turrentine – Up At ""Minton's"", Vol. 1",Blue Note – BLP 4069,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.58 of 19 votes (97 have, 193 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.3%,Minton's Playhouse,Plastylite,$99.99
Gene Ammons All Stars* – The Happy Blues,Prestige – PR 7039,US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1964,Hard Bop,"Rated 4.00 of 3 votes (68 have, 35 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.3%,"Van Gelder Studio, Hackensack, New Jersey",nan,$99.99
Jimmy Smith – Jimmy Smith At The Organ (Volume 1),"Blue Note – 1551, Blue Note – BLP 1551",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.11 of 9 votes (174 have, 101 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.4%,nan,Plastylite,$95.00
Art Blakey & The Jazz Messengers – Buhaina's Delight,Blue Note – BST 84104,US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1963,Hard Bop,"Rated 4.47 of 15 votes (166 have, 213 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$99.95
Lou Donaldson – Blues Walk,Blue Note – BLP 1593,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1958,"Bop, Hard Bop","Rated 4.82 of 33 votes (221 have, 483 want)",Good (G),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$96.29
"Bud Powell – The Amazing Bud Powell, Volume 2",Blue Note – BLP 1504,US,"Vinyl, LP, Album, Reissue, Remastered, Mono",Jazz,1966,"Bop, Hard Bop","Rated 4.29 of 14 votes (72 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$99.99
Johnny Griffin – Studio Jazz Party,Riverside Records – RLP 338,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.40 of 5 votes (49 have, 62 want)",Good Plus (G+),Sleeve: Very Good (VG),98.7%,Plaza Sound Studios,nan,$99.99
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CL 1656,US,"Vinyl, LP, Album, Mono, Repress",Jazz,1965,"Hard Bop, Modal","Rated 5.00 of 1 votes (14 have, 83 want)",Mint (M),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$99.99
"Coltrane* – ""Live"" At The Village Vanguard","Sparton Impulse! Records – A-10, Impulse! – A-10-S, Impulse! – A-10",Canada,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1962,"Modal, Hard Bop, Avant-garde Jazz","Rated 5.00 of 2 votes (12 have, 113 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,Village Vanguard,nan,$99.95
Miles Davis All Stars – Out Of The Blue,Prestige – prEP 1361,US,"Vinyl, 7"", 45 RPM, EP",Jazz,1954,Hard Bop,"No Rating Yet (5 have, 24 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$99.99
Art Blakey – Holiday For Skins Vol. 1,Blue Note – BST 84004,US,"Vinyl, LP, Album, Stereo",Jazz,1959,"Hard Bop, Afro-Cuban Jazz","Rated 4.50 of 2 votes (3 have, 22 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Manhattan Towers,nan,$99.99
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BST 84076,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"No Rating Yet (20 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,Village Gate,nan,$89.99
Gil Evans Orchestra* Featuring Cannonball Adderley – New Bottle Old Wine,"World Pacific Records – WP-1246, World Pacific Records – WP-1246 (772/773)",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.83 of 6 votes (83 have, 95 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,"RCA Records Pressing Plant, Hollywood",$90.00
Clifford Brown – Memorial Album,Blue Note – BLP 1526,US,"Vinyl, LP, Compilation, Repress, Mono",Jazz,1962,"Bop, Hard Bop","Rated 4.69 of 13 votes (102 have, 87 want)",Very Good Plus (VG+),Sleeve: Good (G),99.9%,nan,nan,$90.00
The Jazz Messengers* – At The Cafe Bohemia Volume 2,Blue Note – BLP 1508,US,"Vinyl, LP, Album, Mono",Jazz,May 1956,Hard Bop,"Rated 4.62 of 29 votes (205 have, 410 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,Café Bohemia,Plastylite,$90.00
John Coltrane – Blue Train,Blue Note – BST 1577,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.67 of 12 votes (39 have, 322 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$95.00
Miles Davis – E.S.P.,Columbia – CL 2350,US,"Vinyl, LP, Album, Mono, Pitman press",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.55 of 42 votes (426 have, 250 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$95.00
Curtis Fuller With Red Garland – Curtis Fuller With Red Garland,"New Jazz – NJ 8277, New Jazz – NJLP 8277",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (68 have, 111 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$90.00
Lee Morgan – The Sixth Sense,Blue Note – BST 84335,US,"Vinyl, LP, Album",Jazz,1969,Hard Bop,"Rated 4.29 of 34 votes (353 have, 254 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
The Poll Winners – The Poll Winners,"Stereo Records (4) – S7010, Contemporary Records – S7010",US,"Vinyl, LP, Album, Stereo",Jazz,1958,Hard Bop,"Rated 4.50 of 2 votes (66 have, 70 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$95.00
"Art Blakey Quintet – A Night At Birdland, Volume 1",Blue Note – BLP 1521,US,"Vinyl, LP, Compilation, Reissue, Repress, Mono",Jazz,1960,Hard Bop,"Rated 4.50 of 24 votes (197 have, 125 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,Birdland,Plastylite,$92.65
Jaki Byard – Here's Jaki,"New Jazz – NJ 8256, New Jazz – NJLP 8256",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.50 of 6 votes (49 have, 102 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
Jimmy Smith – Jimmy Smith At The Organ (Volume 2),"Blue Note – 1552, Blue Note – BLP 1552",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1958,"Hard Bop, Bop","Rated 4.69 of 13 votes (112 have, 109 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,Plastylite,$95.00
"Art Blakey Quintet – A Night At Birdland, Volume 1",Blue Note – BLP 1521,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1963,Hard Bop,"Rated 4.67 of 3 votes (33 have, 55 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.7%,Birdland,Plastylite,$90.00
Miles Davis – Seven Steps To Heaven,Columbia – CL 2051,US,"Vinyl, LP, Album, Mono, Terre-Haute",Jazz,Sep 1963,"Hard Bop, Modal","Rated 4.30 of 80 votes (952 have, 414 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$90.00
Charlie Mingus* – Tonight At Noon,Atlantic – ATM 5010,Mexico,"Vinyl, LP, Stereo","Jazz, Blues",1965,Hard Bop,"No Rating Yet (0 have, 15 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.5%,nan,nan,$89.99
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Reissue, Repress, Stereo",Jazz,1965,"Hard Bop, Modal","Rated 4.44 of 54 votes (390 have, 664 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$95.00
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),"Blue Note – BLP 4185, Blue Note – 4185",US,"Vinyl, LP, Mono, No DG",Jazz,Dec 1964,"Hard Bop, Latin Jazz","Rated 4.53 of 17 votes (143 have, 292 want)",Very Good (VG),Sleeve: Good (G),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$90.00
Jimmy Smith – The Sounds Of Jimmy Smith,Blue Note – BLP 1556,US,"Vinyl, LP, Album, Reissue",Jazz,1963,"Hard Bop, Soul-Jazz","No Rating Yet (32 have, 41 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$95.00
Carl Perkins (4) – Introducing...,Dootone Records – DL-211,US,"Vinyl, LP, Album, Red",Jazz,1956,"Bop, Hard Bop, Soul-Jazz","Rated 4.00 of 2 votes (15 have, 90 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,nan,$90.50
The Dave Brubeck Quartet – Time Further Out (Miro Reflections),Columbia – CL 1690,US,"Vinyl, LP, Album, Mono, 6-Eye",Jazz,1961,Hard Bop,"Rated 5.00 of 1 votes (27 have, 19 want)",Very Good (VG),Sleeve: Very Good (VG),97.6%,nan,nan,$91.00
The Horace Silver Quintet – The Tokyo Blues,Blue Note – BLP 4110,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1962,Hard Bop,"Rated 4.62 of 60 votes (477 have, 331 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$95.00
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),"Blue Note – BLP 4185, Blue Note – 4185",US,"Vinyl, LP, Mono, No DG",Jazz,Dec 1964,"Hard Bop, Latin Jazz","Rated 4.53 of 17 votes (143 have, 292 want)",Good (G),Sleeve: Good (G),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$90.00
Miles Davis Quintet* – Workin' With The Miles Davis Quintet,"Prestige – PR 7166, Prestige – PRLP 7166",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,"Hard Bop, Modal","Rated 4.57 of 14 votes (92 have, 247 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$92.00
"Roy Haynes, Phineas Newborn*, Paul Chambers (3) – We Three",Esquire – 32-103,UK,"Vinyl, LP, Album, Mono",Jazz,1960,"Bop, Hard Bop","Rated 3.50 of 4 votes (14 have, 110 want)",Very Good (VG),Sleeve: Good (G),99.7%,"Van Gelder Studio, Hackensack, New Jersey",nan,$90.00
Miles Davis – Volume 2,Blue Note – BLP 1502,US,"Vinyl, LP, Compilation, Repress, Mono",Jazz,1957,"Hard Bop, Bop","Rated 5.00 of 3 votes (32 have, 61 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,WOR Studios,Plastylite,$90.00
The Horace Silver Quintet – The Tokyo Blues,Blue Note – BLP 4110,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1962,Hard Bop,"Rated 4.62 of 60 votes (477 have, 331 want)",Very Good (VG),Sleeve: Very Good (VG),98.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$95.00
Wilbur Harden – Jazz Way Out,Savoy Records – MG 12131,US,"Vinyl, LP, Album",Jazz,1958,Hard Bop,"Rated 4.00 of 2 votes (20 have, 157 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$95.00
Willis Jackson Quintet – Please Mr. Jackson,Prestige – PR 7162,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Soul-Jazz","Rated 4.33 of 9 votes (114 have, 84 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$94.44
The Red Garland Quintet Featuring John Coltrane And Donald Byrd – Soul Junction,Prestige – PRLP 7181,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Oct 1960,Hard Bop,"Rated 4.28 of 32 votes (218 have, 364 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,nan,$90.00
Max Roach And Clifford Brown* – The Best Of Max Roach And Clifford Brown In Concert!,GNP – GNP-18,US,"Vinyl, LP, Mono",Jazz,1956,Hard Bop,"Rated 4.33 of 15 votes (120 have, 59 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$89.99
Hampton Hawes Trio – Hampton Hawes Vol. 1: The Trio,Contemporary Records – C3505,US,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop, Swing","Rated 4.35 of 23 votes (253 have, 88 want)",Very Good Plus (VG+),Sleeve: Generic,100.0%,nan,nan,$95.00
"Sonny Rollins – Original Music From The Score ""Alfie""",Impulse! – AS-9111,US,"Vinyl, LP, Album, Stereo, Gatefold","Jazz, Stage & Screen",1966,"Hard Bop, Theme, Score","Rated 4.38 of 32 votes (243 have, 149 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$90.00
Art Blakey & The Jazz Messengers – The Freedom Rider,Blue Note – BST 84156,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,Hard Bop,"Rated 4.44 of 9 votes (51 have, 80 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$89.99
John Coltrane – Stardust,"Prestige – PR 7268, Prestige – PRLP 7268",US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.08 of 25 votes (174 have, 304 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$90.00
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – ST-84157, Blue Note – 84157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.72 of 109 votes (962 have, 812 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,Plastylite,$94.50
Teddy Edwards Quartet – Teddy's Ready!,Contemporary Records – M 3583,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.20 of 5 votes (40 have, 57 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,Contemporary's Studio,nan,$95.00
Hank Mobley – No Room For Squares,"Blue Note – BST 84149, Blue Note – ST-84149",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.68 of 22 votes (159 have, 349 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,Plastylite,$95.00
The Horace Silver Quintet – The Tokyo Blues,Blue Note – BLP 4110,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1962,Hard Bop,"Rated 4.62 of 60 votes (477 have, 331 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$95.00
Thelonious Monk Quartet* – Misterioso,Riverside Records – RLP 279,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.11 of 9 votes (90 have, 96 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.4%,Five Spot Café,nan,$91.84
Cannonball Adderley Quartet – Cannonball Takes Charge,Riverside Records – RLP 12-303,US,"Vinyl, LP, Mono",Jazz,1959,"Hard Bop, Bop, Soul-Jazz","Rated 4.50 of 4 votes (16 have, 12 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,nan,$89.99
Booker Ervin – The Freedom Book,"Prestige – PR 7295, Prestige – PRST 7295",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1964,Hard Bop,"Rated 4.60 of 10 votes (53 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
Jackie McLean – Jackie's Bag,Blue Note – BST 84051,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,Hard Bop,"Rated 5.00 of 4 votes (16 have, 42 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$95.00
Gigi Gryce Quintet – Saying Somethin'!,New Jazz – NJLP 8230,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.75 of 12 votes (92 have, 114 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
Miles Davis – Bags Groove,"Prestige – 7109, Prestige – LP 7109",US,"Vinyl, LP, Mono",Jazz,1957,Hard Bop,"Rated 4.55 of 11 votes (134 have, 168 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$95.00
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album",Jazz,1966,"Hard Bop, Post Bop","Rated 4.64 of 11 votes (80 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,Monterey Jazz Festival,nan,$89.99
Wes Montgomery – The Incredible Jazz Guitar Of Wes Montgomery,Riverside Records – RLP 12-320,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.50 of 4 votes (27 have, 89 want)",Good (G),Sleeve: Very Good (VG),100.0%,nan,nan,$89.99
George Braith – Soul Stream,Blue Note – BLP 4161,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.50 of 12 votes (57 have, 141 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
The Incredible Jimmy Smith* – Home Cookin',Blue Note – BLP 4050,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1961,"Hard Bop, Soul-Jazz","Rated 4.36 of 14 votes (201 have, 104 want)",Mint (M),Sleeve: Generic,98.1%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$95.00
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – ST-84157, Blue Note – 84157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.72 of 109 votes (962 have, 812 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,nan,Plastylite,$92.46
The Miles Davis Quintet – Steamin' With The Miles Davis Quintet,"Prestige – 7200, Prestige – PRLP 7200",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.57 of 83 votes (836 have, 646 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$90.00
Don Byrd* - Gigi Gryce – Jazz Lab,Columbia – CL 998,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.19 of 27 votes (348 have, 163 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$90.00
Miles Davis All Stars – Walkin',"Prestige – 7076, Prestige – PRLP 7076",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.39 of 38 votes (347 have, 188 want)",Very Good (VG),Sleeve: Generic,100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$95.00
Oliver Nelson – Taking Care Of Business,"New Jazz – 8233, New Jazz – NJLP 8233",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.40 of 10 votes (77 have, 100 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$93.95
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.57 of 133 votes (1361 have, 488 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$91.76
Stan Getz – At The Shrine,Norgran Records – MG N 2000-2,US,"2 × Vinyl, LP, Album, Mono
Box Set",Jazz,1955,"Bop, Hard Bop, Cool Jazz","Rated 4.13 of 8 votes (53 have, 109 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,Shrine Auditorium,nan,$94.99
Sam Rivers – Fuchsia Swing Song,Blue Note – BST 84184,US,"Vinyl, LP, Album, Stereo",Jazz,1965,"Post Bop, Hard Bop","Rated 4.58 of 19 votes (110 have, 322 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,nan,$95.00
"Freddie Redd Quartet With Jackie McLean – The Music From ""The Connection""",Blue Note – BLP 4027,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.43 of 14 votes (66 have, 117 want)",Very Good Plus (VG+),Sleeve: No Cover,99.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$94.69
Grant Green – Sunday Mornin',Blue Note – BST 4099,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.00 of 5 votes (10 have, 51 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$90.00
Donald Byrd – At The Half Note Cafe (Volume 1),"Blue Note – 4060, Blue Note – BLP 4060",US,"Vinyl, LP, Album, Repress, Mono",Jazz,Jul 1961,Hard Bop,"Rated 4.53 of 19 votes (132 have, 161 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,Half Note,Plastylite,$90.00
Lou Blackburn – Jazz Frontier,Imperial – LP-9228,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1963,"Hard Bop, Bossa Nova","Rated 5.00 of 1 votes (5 have, 22 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$90.00
Donald Byrd – Fuego,"Blue Note – BLP 4026, Blue Note – 4026",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.70 of 40 votes (242 have, 395 want)",Good Plus (G+),Sleeve: Good Plus (G+),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$90.00
Wynton Kelly – Kelly Blue,Riverside Records – RLP 12-298,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.43 of 7 votes (118 have, 202 want)",Very Good (VG),Sleeve: Good (G),100.0%,Reeves Sound Studios,nan,$89.99
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CL 2178,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1964,"Hard Bop, Bop, Modal","Rated 5.00 of 2 votes (37 have, 44 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Newport Jazz Festival,nan,$95.00
The Blue Mitchell Quintet – Down With It,Blue Note – BLP 4214,US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.52 of 23 votes (110 have, 166 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$95.00
Booker Little 4 & Max Roach – Booker Little 4 & Max Roach,United Artists Records – UAL 4034,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.25 of 4 votes (23 have, 84 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,Nola Recording Studios,nan,$90.00
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.40 of 5 votes (42 have, 154 want)",Very Good (VG),Sleeve: Good (G),100.0%,nan,nan,$95.00
The Harold Land Quintet* – The Fox,HiFi Jazz – SJ 612,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.00 of 5 votes (35 have, 189 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,Radio Recorders,nan,$95.00
John Coltrane And Paul Quinichette – Cattin' With Coltrane And Quinichette,Prestige – 7158,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.29 of 21 votes (159 have, 224 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$90.00
The Red Garland Quintet With John Coltrane And Donald Byrd – High Pressure,Prestige – PRLP 7209,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.50 of 12 votes (116 have, 260 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$90.00
Thelonious Monk – Brilliant Corners,Riverside Records – RLP 12-226,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,Hard Bop,"Rated 4.85 of 52 votes (350 have, 402 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.2%,Reeves Sound Studios,nan,$95.00
Wynton Kelly – Kelly Great,"Vee Jay Records – VJLP-3004, Vee Jay Records – LP 3004",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 5.00 of 1 votes (58 have, 45 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,Fine Recording Studios,nan,$90.00
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.40 of 5 votes (42 have, 154 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$95.00
Stanley Turrentine – Easy Walker,Blue Note – BLP 4268,US,"Vinyl, LP, Album, Mono",Jazz,1967,"Hard Bop, Soul-Jazz","Rated 4.29 of 7 votes (13 have, 166 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$95.00
Charles Mingus – Mingus Ah Um,Columbia – CS 8171,US,"Vinyl, LP, Album, Stereo",Jazz,14 Sep 1959,"Hard Bop, Bop","Rated 4.78 of 122 votes (743 have, 1170 want)",Very Good (VG),Sleeve: Good Plus (G+),97.2%,Columbia 30th Street Studio,nan,$90.00
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – PRLP 7094, Prestige – Prestige 7094",US,"Vinyl, LP, Album, Mono, Repress",Jazz,1958,Hard Bop,"Rated 4.82 of 34 votes (315 have, 258 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$90.00
